url,rating,reviews
https://www.falabella.com.pe/falabella-pe/product/883157825/Fuente-Redonda-Lucia-Melamine-34cm-Mica/883157825,0.0,0
https://www.falabella.com.pe/falabella-pe/product/883235180/Traje-De-Bano-Bebe-Nina-Yamp/883235184,5.0,2
https://www.falabella.com.pe/falabella-pe/product/883163296/Bikini-Mujer-University-Club/883163298,4.6667,3
https://www.falabella.com.pe/falabella-pe/product/883215223/Lentes-De-Sol-Sybilla/883215224,5.0,1
https://www.falabella.com.pe/falabella-pe/product/883215199/Lentes-De-Sol-Sybilla/883215200,4.6667,3
https://www.falabella.com.pe/falabella-pe/product/19564532/Uriage-Bariesun-Leche-de-Ninos-SPF50+-50ml-Bloqueador-solar-para-ninos/19564532,5.0,1
https://www.falabella.com.pe/falabella-pe/product/881555306/Fuente-Tomate-Basement-Home/881555306,5.0,1
https://www.falabella.com.pe/falabella-pe/product/883174288/Bikini-Mujer-Doo-Australia/883174293,5.0,5
https://www.falabella.com.pe/falabella-pe/product/882514954/Copa-Lisboa-Verde-Basement-Home/882514954,5.0,1
https://www.falabella.com.pe/falabella-pe/product/883223494/Traje-De-Bano-Nina-Yamp/883223502,5.0,1
https://www.falabella.com.pe/falabella-pe/product/20733296/Sandalias-Hombre-Tides-2.0-Classic-Blue/20733301,0.0,0
https://www.falabella.com.pe/falabella-pe/product/882865875/Copa-Helado-Lisboa-Clear-Basement-Home/882865875,4.6667,3
https://www.falabella.com.pe/falabella-pe/product/20733308/Sandalias-Hombre-Tides-2.0-Print-Brown/20733312,0.0,0
https://www.falabella.com.pe/falabella-pe/product/883236463/Sandalias-Hombre-Doo-Australia-Fliparty/883236465,5.0,2
https://www.falabella.com.pe/falabella-pe/product/883219924/Hawaianas-Mujer-Sybilla-Adedy2-/883219932,4.3846,13
